RRT - sent_id,RRT - verb position,RRT - verb lemma,DCV - unit,DCV - frame
train-202,40,ocupa,5,"GN [nom]|_|GP [cu] / GP [de]"
train-3126,10,merge,1,"GN [nom]|GP [] / GAdv []|_"
train-7847,19,face,1,"GN [ac]|GN [nom]"
train-2509,15,transforma,1,"GN [ac]|GP [în]"
train-1587,16,avea,1,"GN [nom]|GN [ac]"
train-1193,7,manifesta,4,"GN [nom]|_|GP [pentru / împotriva]"
test-561,27,determina,1,"GN [nom]|_|GN [ac]"
train-1429,15,aplica,1,"GP [în] / GN [dat]|GN [ac]"
train-7340,9,adopta,3,"_|GN [ac]"
train-880,4,atinge,4,"GN [nom]|GN [ac]"
train-3003,5,afla,1,"GN [ac] / GP [de / despre] / GV [că] / GV [unde / cum…]"
train-1597,56,realiza,1,"_|GN [ac]"
dev-43,8,avea,1,"GN [nom]|GAdj [ac] / GP [] / GAdv [] / GV [part.] / GN [ac]|_|GN [ac]|_|_"
train-2644,12,întoarce,1,"_|GP []|_"
train-1554,40,prezenta,4,"GP [] / GAdj [ac] / GV [part.]|GN [dat] / GP [în fața]|GN [ac]"
dev-457,9,începe,2,"GN [nom]|_|GN [ac] / V [să]"
train-1162,6,oferi,3,"_|GN [nom]|_|GN [ac]"
train-2097,17,exprima,3,"_"
train-1761,26,avea,1,"GN [nom]|GN [ac]"
dev-605,9,inspira,2,"GN [nom]|GN [ac]|GV [să] / GP [în / la]"
train-891,6,recomanda,1,"GN [nom]|GN [dat]|GV [să] / GN [ac]"
train-7394,21,forma,2,"GN [nom]|GN [ac]|GP [din / cu];GN [nom]|GN [ac];GN [nom]|GN [ac]|GP [cu]"
dev-71,7,cădea,1,"GP []"
train-7548,2,avea,1,"GN [nom]|GN [ac]"
test-70,75,uita,1,"GN [ac] / GP [de] / GV [că] / V [să] / GV [unde / cum…]"
train-581,25,avea,1,"GN [ac]"
train-1538,22,apuca,5,"_|GP [de] / V [să]|_"
train-1569,20,împiedica,2,"GN [nom]|GN [ac]"
train-7607,29,numi,4,"GN [nom] / GV [dacă / când / că / să]|_|GN [nom] / GAdv [cum / așa] / GV [că / să]"
train-105,5,urma,5,"GN [nom]|_|V [să] / V [inf.]"
train-2425,5,impresiona,1,"GN [nom] / GV []|_"
train-7367,41,obține,1,"GN [ac]"
train-7697,21,asigura,1,"GN [ac]|_"
train-368,2,duce,10,"_|_"
train-7985,10,crede,2,"GN [nom]|GV [să]"
train-2381,1,începe,2,"GN [ac] / V [să]|_|_"
dev-37,1,lua,3,"GN [ac]"
test-296,16,aduce,1,"GN [ac]|GN [dat] / GP [] / GAdv []|_"
test-521,4,considera,4,"GV [că]"
train-2815,15,formula,1,"_|GN [ac]"
dev-701,12,reprezenta,1,"_|GN [ac]"
train-488,4,spune,1,"_|GN [dat] / GP [la]|_|GN [ac] / GV [că] / GV [unde / cum…] / GV [-]"
train-1955,16,crește,1,"GAdj [nom] / GP [cu / de] / GAdv [] / V [ger.]|_"
train-2359,5,evita,1,"GN [ac] / V [să]"
train-7114,21,bate,1,"GN [nom]|GN [ac] / V [se]|GP []|GP [cu]"
train-7150,7,corespunde,1,"GN [nom]|GN [dat] / GP [cu / la]"
train-1460,26,presupune,2,"GN [nom]|GN [ac] / GV [(ca) să]"
train-362,1,începe,2,"GN [ac] / V [să]"
train-1891,19,servi,6,"GN [nom]|GP [de / ca / drept]|GN [dat]"
dev-492,10,cunoaște,3,"_|_|GN [ac]"
train-1407,9,reprezenta,1,"GN [nom]|GP [pentru]|GN [ac]"
train-7178,6,apărea,1,"GN [nom]|GP [] / GAdv []|GP [] / GAdv []"
train-694,15,trece,1,"GP [] / GAdv []|_|GN [nom]"
dev-248,3,impresiona,1,"GN [nom]|_|GP [prin / cu]"
dev-192,23,prezenta,4,"GN [nom]|GP [] / GAdj [ac] / GV [part.]|GN [dat] / GP [în fața]|_|GN [ac]"
train-1317,16,pregăti,1,"GN [ac] / V [se]|GV [să] / GP [de / pentru]"
test-196,1,trezi,4,"GN [ac]"
train-3403,3,face,1,"GN [nom]|GN [ac]"
train-1970,23,determina,1,"GN [nom]|_|GN [ac]"
test-607,2,da,1,"GN [nom]|GN [ac]|GN [dat] / GP [la]"
train-3085,8,sparge,5,"_|GN [nom]|_"
dev-143,21,vedea,2,"GN [ac] / V [se] / GV [că / unde / cum…]"
train-2712,23,începe,2,"GN [nom]|GN [ac] / V [să] / V [inf.]|GP []"
test-514,14,bucura,1,"_|GP [de / la] / GV []"
dev-133,19,livra,1,"GN [dat] / GP [la / pentru]|GN [ac]"
train-7772,3,arăta,3,"GN [nom]|GV [că / să] / GV [unde / cum…] / GP []"
train-126,6,conta,1,"_|GN [nom]|_"
train-2089,4,recomanda,2,"GN [nom]|GN [ac]|GN [dat] / GP [la]|GP [pentru]"
train-542,7,scrie,1,"GP []|GN [nom]|GN [ac] / GV [că] / GV [unde / cum…] / GV [-] / GV [(ca) să]"
dev-311,3,dura,1,"GN [ac] / GAdv [] / GP [între]|GN [nom]"
train-7531,9,avea,1,"GN [nom]|GN [ac]"
dev-25,9,încerca,1,"GN [nom]|V [să]"
train-7318,7,elimina,1,"GN [nom]|GP [din / de pe]|GN [ac]"
train-1356,32,sugera,1,"GN [nom]|GN [ac] / GV [că / să] / GV [unde / cum…] / GV [-]"
train-590,41,trezi,1,"GN [nom]|GP [din]|GP [la]|GP [] / GAdv []"
train-384,8,spune,1,"GN [dat] / GP [la]|_|GN [ac] / GV [că] / GV [unde / cum…] / GV [-]"
train-7751,13,admite,1,"_|GN [ac] / GV [că]"
dev-241,11,purta,8,"GN [nom]|GN [ac]"
train-2108,5,beneficia,1,"_|GP [de]"
train-102,11,apărea,1,"GP [] / GAdv []"
train-213,1,pleca,1,"GP []|GP [] / GAdv []"
train-1154,11,prelua,1,"GN [nom]|GN [ac]"
train-343,3,lua,13,"GN [nom]|_|GP [după]"
train-7343,30,constitui,1,"GN [nom]|_|GN [ac]"
dev-116,10,apuca,1,"GN [ac]"
train-2732,4,scrie,4,"GN [nom]|GP [la / pentru / în]"
train-1869,22,expira,1,"GN [nom]|GP [la / pe / în] / GP [] / GAdv []"
test-319,6,avea,1,"GN [ac]|GAdj [ac] / GP [] / GAdv [] / GV [part.] / GN [ac]"
train-2620,8,recomanda,2,"GN [nom]|GN [ac]|GN [dat]|_"
train-39,7,urma,1,"GN [nom]"
train-7729,6,include,1,"GN [nom]|GN [ac]"
train-95,18,transmite,1,"GN [dat] / GP [la / către]|GN [ac] / GV [că / să] / GP [despre] / GV [unde / cum…] / GV [-]"
dev-383,18,contribui,1,"_|GP [la]"
dev-569,10,furniza,1,"GN [dat]|GN [ac]"
train-1313,7,face,1,"_|GN [nom]|GN [ac]"
train-2137,13,avea,3,"_|V [de sup.]"
train-1384,17,reuși,1,"GN [nom]|V [să] / V [inf.]"
train-2992,11,acorda,1,"GN [nom]|_|GN [dat]|GN [ac]"
train-3395,19,veni,1,""
dev-494,19,crede,1,"_|GV [că] / GN [ac]"
train-7312,2,produce,2,"_|GP [] / GAdv [] / GN [ac]|GN [nom]"
train-7673,21,avea,1,"GN [ac]"
train-2221,13,angaja,2,"_|GN [nom]|_|GP [ca / drept / în funcția de] / GN [nom]|GP [pentru / la / în]"
train-1788,8,părea,1,"_|GN [nom]|V [că / să]"
train-3374,9,vedea,2,"GN [ac] / V [se]|_|GP [] / GP [] / GAdj [ac] / GV [ger. / part.] / GN [ac] / GV [că] / GV [unde / cum…]"
train-2996,9,asculta,1,"GN [ac]"
test-641,18,promite,1,"GN [dat] / GP [la / în fața]|GN [ac] / GV [că] / V [să]|_"
train-2660,12,abandona,2,"GN [ac]|_"
train-1492,10,protesta,1,"GP [față de / împotriva / la]"
train-3050,10,alerga,1,"_|GN [nom]"
test-132,6,servi,2,"GN [nom]|GN [ac]|GP [cu];GN [nom]|GN [ac]|GN [dat] / GP [la]"
train-666,9,spune,1,"GN [ac] / GV [că] / GV [unde / cum…] / GV [-]"
dev-92,5,cere,1,"GN [nom]|GN [ac] / GV [(ca) să]|GN [dat] / GP [de la]"
test-3,11,sta,2,"GP [] / GAdv []|GP [] / GAdj [nom]|_"
train-1747,27,exista,1,"GP [] / GAdv []|GN [nom]|GP [] / GAdv []"
test-720,9,trece,1,"GP [prin / prin (fața, spatele) / pe / pe (la, lângă, sub…)]|_"
train-403,14,avea,1,"GN [ac]|GN [nom]"
train-1811,15,primi,1,"GN [nom]|GN [ac]"
train-2939,7,încheia,2,"GN [nom]|_|_"
dev-531,6,încerca,1,"GN [nom]|_|V [să]"
train-1443,17,beneficia,1,"GP [de]"
train-1227,15,avea,1,"GN [nom]|GN [ac]"
train-784,1,continua,2,"GN [ac]"
train-1022,3,consuma,1,"_|GN [ac] / GP [din]"
dev-388,8,exista,1,""
train-2103,9,apărea,1,"GP [] / GAdv []|GN [nom]"
dev-169,10,provoca,2,"_|_|GN [ac]"
train-1893,5,cuprinde,2,"_|GN [ac]"
train-1978,32,prezenta,4,"GN [nom]|GN [ac]|GP [] / GAdj [ac] / GV [part.]"
train-2374,7,aparține,1,"GN [nom]|GN [dat]"
test-682,15,purta,8,"GN [ac]|GN [nom]"
train-44,10,avea,1,"GAdj [ac] / GP [] / GAdv [] / GV [part.] / GN [ac]|GN [ac]"
train-2967,9,avea,1,"GN [nom]|GAdj [ac] / GP [] / GAdv [] / GV [part.] / GN [ac]|GN [ac]"
dev-44,2,scoate,3,"_|GN [ac]"
train-1226,22,conține,1,"_|GN [nom]|GN [ac]"
train-690,7,uita,1,"_|GP [] / GAdv []"
train-2430,1,impresiona,1,"_|GN [nom] / GV []"
train-3171,5,exprima,2,"GP []|GP [] / GAdv []|GN [ac]"
dev-344,7,conduce,2,"GN [nom]|GN [ac]|GP []|GP []|GP []"
train-2384,7,realiza,1,"_|GN [nom]|GN [ac]"
train-624,2,sări,1,"GN [nom]|GP []|GP [] / GAdv []"
train-3068,5,studia,1,"GN [nom]|GN [ac] / V [se]"
dev-686,26,spera,1,"GV [că / să] / GN [ac] / GP [la / în]"
train-2373,16,extinde,1,"GN [ac] / V [se]|GP []"
dev-681,21,înregistra,2,"GN [ac]|_"
train-2274,4,saluta,2,"_|GN [nom]|GN [ac]"
dev-151,3,confirma,1,"GN [nom] / GV [că]|_|GN [ac] / GV [că]|_"
train-1491,24,verifica,1,"GN [ac] / GV [că / să] / GV [unde / cum…]"
train-1188,30,apărea,1,"GP [] / GAdv []|GP [] / GAdv []|_|GN [nom]"
test-661,1,vorbi,1,"GP [] / GAdv []"
train-589,8,petrece,5,"GN [nom]|_"
dev-288,9,face,1,"GN [ac]|_|_"
train-1887,19,aduce,1,"GN [ac]|GN [dat] / GP [] / GAdv []"
train-7322,1,reprezenta,1,"GN [ac]"
train-2070,9,reuni,2,"GP []|GN [nom]|GN [ac]"
train-1291,31,ajunge,1,"GN [nom]|GP []"
test-365,24,suferi,1,"GP [de] / GP [după] / GP [] / GV []"
train-849,6,declara,1,"GN [nom]|GV [că] / GV [unde / cum…]"
train-1495,14,adresa,1,"_|GN [nom]|GN [ac]|GN [dat]|_"
train-301,15,apuca,3,"V [să] / GN [ac]"
train-214,1,lua,2,"GP [] / GN [dat]|GN [ac]"
test-134,20,instala,4,"_|_|GP []"
train-743,12,zice,1,"GN [nom]"
train-2641,20,transporta,1,"GN [ac]|GP []"
train-91,3,înțelege,1,"GN [ac]|_"
train-3180,7,împărți,1,"_|GN [nom]|GN [ac] / V [se]|GP [în]"
train-1954,17,avea,1,"GN [nom]|GN [ac]"
test-252,16,respecta,1,"GN [ac]"
train-1875,8,adopta,1,"_|GN [nom]|GN [ac]"
train-7164,11,aminti,1,"_|GP [de] / GV [să] / GV [că] / GV [unde / cum…]"
train-7130,16,da,5,"GN [nom]|GN [dat]|GV [inf. / de sup.] / GV [să]"
train-2743,14,căuta,3,"_|_|GN [nom]|V [să]"
train-1648,35,limita,1,"GN [ac]|_"
train-2062,2,scrie,1,"GN [nom]|GN [ac] / GV [că] / GV [unde / cum…] / GV [-] / GV [(ca) să]"
train-1844,3,stabili,1,"GN [nom]|GN [ac] / GV [că] / GV [unde / cum…]"
train-958,6,vrea,1,"GN [nom]|GV [(ca) să]"
train-308,3,ieși,3,"_|GP [de la / din]"
train-47,22,acoperi,1,"GN [ac] / V [se]|GN [nom]"
train-1292,7,stabili,1,"GN [nom]|GN [ac] / GV [că] / GV [unde / cum…]"
test-40,3,începe,2,"_|GN [ac] / V [să]"
train-7525,4,exista,1,"GP [] / GAdv []|GN [nom]"
dev-161,3,permite,1,"GN [ac] / GV [(ca) să]"
test-546,14,verifica,1,"GN [ac] / GV [că / să] / GV [unde / cum…]"
test-106,13,crea,1,"_|GN [ac]"
train-1756,38,prezenta,4,"GN [ac]|GN [dat] / GP [în fața]"
train-7538,6,avea,1,"GN [nom]|GN [ac]"
train-1604,21,munci,1,"GN [nom]|_|_|GP []"
train-1201,14,privi,5,"GN [nom]|GN [ac]"
test-57,9,însemna,1,"GN [nom] / GV [că] / GV [să] / V [inf.]|GN [nom] / GV [să] / GV [dacă] / V [inf.]"
dev-57,3,termina,8,"GN [nom]|_"
train-336,25,întinde,4,"GN [nom]|_|GP [la / în / până (la / în)]|_|_"
dev-418,1,vinde,1,"GN [ac]"
train-921,7,începe,2,"_|GN [nom]|GN [ac] / V [să]"
test-252,3,remarca,2,"GN [nom]|_|_|GP [prin]"
dev-290,3,cânta,1,"GN [nom]|GN [dat] / GP [la / pentru]|GN [ac]"
train-7374,20,apela,1,"GN [nom]|GP [la]|_|_"
train-315,8,apropia,1,"_|_|GP [de]|_"
train-1362,16,rămâne,4,"GN [nom]|V [part.] / GAdj [nom] / GN [nom] / GP [] / V [ger.] / V [de sup.] / GAdv []|_|_"
test-599,7,afirma,1,"GV [că] / GN [ac]"
train-1070,2,absolvi,3,"GN [ac]"
train-276,2,avea,1,"GN [nom]|GAdj [ac] / GP [] / GAdv [] / GV [part.] / GN [ac]|GN [ac]"
train-1381,13,coborî,1,"GP []|GN [nom]|_|GP [] / GAdv []"
train-2029,3,urma,5,"GN [nom]|V [să] / V [inf.]"
train-3070,6,numi,4,"GN [nom] / GV [dacă / când / că / să]|_|GN [nom] / GAdv [cum / așa] / GV [că / să]"
dev-354,13,aparține,1,"GN [nom]|GN [dat]"
train-1526,5,participa,1,"GN [nom]|GP [la / în]"
train-3165,9,da,1,"GN [nom]|GN [ac]|GN [dat] / GP [la]"
train-948,9,interesa,1,"GN [ac]|_|_|GN [nom]"
train-1236,29,exista,1,"GP [] / GAdv []|GN [nom]"
train-145,11,smulge,1,"_|GN [ac]|GP [din / de pe]|_"
train-2035,12,modifica,1,"GN [ac]"
train-1801,22,autoriza,2,"GN [nom]|GN [ac] / GV [(ca) să]"
train-1435,10,veni,1,"GN [nom]|GP [] / GAdv []|_|GAdj [nom] / GP [] / V [ger. / part.] / GN [nom]"
train-7561,30,face,8,"GN [ac]"
dev-234,8,aspira,1,"GN [nom]|GP [la / spre]"
train-525,10,imagina,2,"GN [ac]|_"
train-1511,10,prezenta,4,"GN [nom]|GN [ac]"
train-2554,11,merge,3,"GP []|GP []"
train-7136,27,obține,1,"_|_|GN [ac]|_"
test-80,1,căuta,3,"V [să]"
train-1919,17,beneficia,1,"GN [nom]|GP [de]|_|_"
train-2998,2,porni,1,"GN [nom]|GP []|GP []|GP [];GN [nom]|GP []|GP []|GP []"
dev-751,13,crește,1,"GN [nom]"
train-3241,5,declara,3,"GN [nom]|GAdj [ac] / GP [drept / ca fiind] / GN [ac]|GN [ac] / V [se]"
train-1318,27,beneficia,1,"GN [nom]|GP [de]"
dev-614,10,scoate,3,"GN [nom]|_|_|GN [ac]"
train-1761,39,dispune,3,"GP [de]"
train-2999,1,urmări,1,"GN [ac]"
train-2322,9,accentua,1,"GN [nom]|GN [ac]"
train-3259,8,părea,2,"GN [nom] / GV [să / că]|GN [nom] / GAdj [nom] / GP [] / V [part. / inf.] / V [de sup.] / GAdv []"
dev-3,17,face,2,"_|GN [ac] / V [se]|_"
train-1423,20,surprinde,1,"GN [nom]|GN [ac]|GP [] / GAdv []"
train-7861,33,constitui,3,"GN [ac]"
test-513,16,trece,9,"GN [nom]|GP [la / în]"
train-67,6,părea,3,"GN [dat]|_"
train-7213,3,crește,1,"GN [nom]|GP [] / V [ger.]|_|GP [] / GAdv []"
train-1019,3,convoca,1,"GN [nom]|GN [ac]|_"
train-394,3,apropia,1,"GN [nom]|_|GP [de]"
train-2654,4,scrie,1,"GN [nom]|GN [ac] / GV [că] / GV [unde / cum…] / GV [-] / GV [(ca) să] / GAdv [așa]|GN [dat] / GP [la]|GP []|GP [cu / la]|GP [despre]"
train-1731,11,deveni,1,"GN [nom]|GN [nom] / GAdj [nom] / V [de sup.] / V [part.]"
train-908,10,lovi,1,"GN [ac]|GP []"
train-300,32,umbla,1,"GP [] / GAdv []|_|GP [prin / pe]|_|_"
dev-298,4,veni,1,"GP [] / GAdv []"
test-701,34,organiza,1,"GN [ac]"
train-1569,9,evita,1,"GN [nom]|GN [ac] / V [să]"
train-660,3,ieși,2,"GN [nom]|GP [din] / GV [când / dacă]"
train-1334,30,dura,1,"GN [ac] / GAdv [] / GP [între]|GN [nom]|GP [de (la) / din]|GP [până (la / în)]"
dev-240,9,ataca,2,"_|GN [nom]|GN [ac]"
dev-174,4,include,1,"GN [nom]|GN [ac]"
train-1515,23,respinge,2,"GN [ac]"
train-276,10,vedea,2,"GN [ac] / V [se]|GP [] / GP [] / GAdj [ac] / GV [ger. / part.] / GN [ac] / GV [că] / GV [unde / cum…]"
dev-328,3,avea,1,"GN [nom]|GN [ac]"
train-567,58,folosi,1,"_|GN [ac]"
train-3368,7,uita,1,"_|_|GP [] / GAdv []"
train-7837,1,avea,1,"GAdj [ac] / GP [] / GAdv [] / GV [part.] / GN [ac]|GN [ac]|_"
train-2970,4,reuși,1,"_|GN [nom]|V [să] / V [inf.]"
train-238,11,intra,1,"GP [] / GAdv []"
train-2094,6,corespunde,1,"GN [nom]|GN [dat] / GP [cu / la]"
train-1489,3,hotărî,1,"GN [nom]|_|GN [ac] / GV [că] / GV [(ca) să] / GV [unde / cum… +rezultat] / GP [asupra / cu privire la]"
train-438,5,numi,4,"GN [nom] / GAdv [cum / așa] / GV [că / să]|_"
train-2822,3,pătrunde,1,"GP [] / GAdv []"
dev-578,19,verifica,1,"GN [ac] / GV [că / să] / GV [unde / cum…]"
train-7636,11,participa,1,"GP [la / în]|GN [nom]"
train-8025,2,exista,1,"GP [] / GAdv []|GN [nom]"
test-523,20,ocupa,4,"GN [ac]"
test-571,2,înțelege,1,"GN [nom]|GN [ac]"
dev-20,3,începe,2,"_|GN [ac] / V [să]"
train-608,24,uita,1,"GP [] / GAdv []|GP [] / GAdv [] / GAdj [nom]|GN [nom]|_|GP []"
test-409,13,întâmpla,2,"GN [nom] / GV [(ca) să] / GV [că]|GN [dat]|_"
train-1659,23,da,1,"_|GN [nom]|GN [ac]"
train-1421,15,fugi,1,"GP []"
train-450,11,pune,1,"GN [ac] / V [se]|GP [] / GAdv []"
train-534,6,urmări,1,"GN [nom]|GN [ac]"
dev-347,5,demonstra,1,"GN [nom] / GV [că]|GN [ac] / GV [că] / GV [unde / cum…]"
train-1431,20,aduce,1,"GN [nom]|GN [ac]"
train-260,8,ține,1,"GN [ac]|GP [] / GAdv []"
train-1329,14,sări,1,"_|GN [nom]|GP []"
train-2587,13,încheia,2,"GN [nom]|_|_"
train-952,5,parcurge,1,"_|GN [nom]|_|GN [ac]"
train-1085,7,invita,2,"GN [nom]|GN [ac]|GP [la] / GV [să] / GV [la sup.]|_|_|_"
train-3139,4,pleca,1,"GP [] / GAdv []|GP []"
train-1550,19,deveni,1,"GN [nom]|GN [nom] / GAdj [nom] / V [de sup.] / V [part.]"
train-545,4,ajunge,11,"GN [nom]|GN [nom] / GAdj [nom] / GP [de] / V [de sup.]"
train-13,5,scoate,3,"GN [nom]|GN [ac]|_"
train-837,12,cuprinde,2,"_|GN [ac]"
train-282,16,duce,11,"GN [nom]|GP []|GP [] / GAdv []|GP []|GP [cu / pe]"
train-1336,20,decide,1,"GV [(ca) să] / GV [că] / GN [ac] / GP [asupra] / GV [unde / cum…]"
train-7648,17,adresa,4,"GN [nom]|GN [ac]|GN [dat];GN [nom]|GN [dat]"
train-323,2,așeza,1,"GN [nom]|GN [ac] / V [se]|GP [] / GAdv []|GP [] / GAdv [] / GAdj [ac / nom]"
train-1232,4,adopta,1,"GN [nom]|GN [ac]"
dev-20,5,scrie,1,"GN [nom]|GN [ac] / GV [că] / GV [unde / cum…] / GV [-] / GV [(ca) să] / GAdv [așa]|GN [dat] / GP [la]|GP []|GP [cu / la]|GP [despre]"
train-7503,7,separa,1,"GN [nom]|GN [ac]|_"
test-127,24,lupta,3,"GP [pentru / împotriva] / GV [(ca) să]"
train-7965,13,implica,1,"GN [ac] / GV [că / să]"
train-975,1,începe,1,"GP [] / GAdv []"
train-439,7,ascunde,2,"GV [că] / GN [ac]|_"
train-2179,3,refuza,1,"GN [nom]|GN [ac] / V [să] / GV [(ca) să]"
train-624,12,apărea,1,"GP [] / GAdv []|GP [] / GAdv []|GN [nom]"
test-70,6,ști,1,"_"
test-265,20,provoca,2,"GN [nom]|_|GN [ac]"
train-3119,2,apuca,3,"V [să] / GN [ac]|_"
train-2006,6,compune,2,"GN [nom]|GN [ac]"
dev-569,7,oferi,1,"GN [nom]|GAdv [reciproc] / GN [dat]|_|GN [ac]|_"
train-1770,23,decide,1,"_|GV [(ca) să] / GV [că] / GN [ac] / GP [asupra] / GV [unde / cum…]"
train-3404,6,aduna,2,"GP []|_|GN [nom]|_"
train-840,8,declara,1,"GN [nom]|GV [că] / GV [unde / cum…]"
train-3390,3,sta,2,"GN [nom]|_"
train-2226,8,nota,1,"GN [ac] / GV [că] / GV [unde / cum…]"
train-1901,6,crește,2,"GN [ac]"
test-307,8,avea,1,"GN [ac]"
dev-398,2,găsi,1,"GN [ac]"
train-8032,2,rezulta,1,"GN [nom] / GV [că]|GP [din]|_"
test-234,5,rămâne,1,"GP [] / GAdv []|_"
train-7109,5,da,1,"_|GN [nom]|GN [ac]|_"
test-143,9,chema,4,"GN [ac]|GN [nom] / GAdv [cum / așa]"
train-3209,9,pătrunde,1,"GP [] / GAdv []|_"
train-160,26,suna,2,"GN [nom]|_"
train-1247,4,cunoaște,3,"GN [nom]|GN [ac]|_|_"
train-915,3,schimba,1,"_|GN [ac]"
test-159,73,autoriza,2,"GN [ac] / GV [(ca) să]|_"
train-1151,11,emite,1,"GN [ac]|_"
train-1185,28,cuprinde,2,"GN [ac]"
train-7851,17,apela,3,"GN [nom]|GN [ac]"
train-779,1,începe,1,"GP [] / GAdv []"
train-306,4,vorbi,1,"GP [] / GAdv []"
train-412,12,scrie,3,"GN [ac] / GV [că / (ca) să] / GV [unde / cum…]|GP []"
train-2670,17,dispune,3,"GN [nom]|_|GP [de]"
train-271,10,așeza,1,"GN [nom]|GN [ac] / V [se]|GP [] / GAdv []|GP [] / GAdv [] / GAdj [ac / nom]"
train-7707,10,exista,1,"GP [] / GAdv []|GN [nom]"
dev-656,12,scrie,1,"_|GP []|GN [ac] / GV [că] / GV [unde / cum…] / GV [-] / GV [(ca) să]|_|_"
train-763,22,trece,9,"_|_|GN [nom]|GP [la / în]"
train-2821,5,simți,1,"GN [nom]|GN [ac] / GV [că / când / dacă]|_"
train-7433,17,atinge,4,"GN [nom]|GN [ac]|_"
train-1480,19,declara,1,"GN [nom]|GV [că] / GV [unde / cum…]"
train-278,5,veni,1,"GP [] / GAdv []"
test-458,2,aștepta,3,"_|GP [la] / GV [(ca) să]"
test-717,29,numi,4,"GN [nom] / GV [dacă / când / că / să]|_|GN [nom] / GAdv [cum / așa] / GV [că / să]"
test-84,8,lucra,1,"GP [ca] / GP [la / cu] / GP [la / în]|_"
train-1327,8,folosi,1,"GN [nom]|GN [ac]"
dev-527,4,asigura,2,"GN [nom]|GN [ac] / V [se]|GV [că] / GP [de]"
dev-154,58,proveni,1,"GN [nom]|GP [din / de la]"
train-300,6,renunța,1,"_|GP [la] / V [să]|_"
train-676,6,băga,1,"GN [ac]|GP [] / GAdv []"
train-2399,10,produce,1,"GN [nom]|GN [ac]"
train-801,2,arăta,3,"GN [nom]|GV [că / să] / GV [unde / cum…] / GP []"
train-7098,15,citi,1,"_|GN [nom]|GN [ac]|_"
dev-46,2,ridica,1,"GN [ac] / V [se]|GP []"
train-3392,3,apărea,1,"GN [nom]|_|GP [] / GAdv []|GP [] / GAdv []"
test-662,23,prezenta,4,"GN [nom]|GN [ac]"
test-436,10,purta,2,"GN [nom]|GN [ac]"
dev-53,17,trage,1,"GP [] / GAdv []|GN [ac] / GP [de]|_|_"
test-543,7,considera,2,"GN [ac] / V [se]|GAdj [ac] / GP [ca (fiind) / drept] / GN [ac]"
train-3146,5,striga,1,"GN [nom]|_|GN [dat] / GP [la]"
train-7505,8,depăși,1,"_|GN [ac]"
train-2718,12,parcurge,1,"_|_|GN [nom]|GN [ac]"
dev-671,16,scoate,1,"GP [din]|GN [ac]"
train-3119,31,merge,1,"GP []"
train-618,17,apuca,4,"GN [nom]|_|GN [ac]|_"
train-7973,15,compara,1,"GN [ac]|GP [cu]"
dev-511,12,exista,1,"GP [] / GAdv []|GN [nom]"
train-3298,3,da,3,"GN [nom]|_|GN [ac]"
train-99,21,folosi,1,"GN [ac]"
train-1665,3,comunica,1,"GN [nom]|GN [dat]|GN [ac] / GV [că] / GV [unde / cum…]"
test-528,10,constitui,1,"GN [ac]"
train-143,32,sta,2,"GN [nom]|GP [] / GAdv []|GP [] / GAdj [nom]"
train-1076,3,locui,1,"GN [nom]|GP [] / GAdv []"
train-1499,23,beneficia,1,"GP [de]"
test-13,38,intra,3,"_|_|_|GP [în]"
dev-435,12,solicita,1,"GN [ac] / GV [să] / GV [(ca) să]"
train-3385,12,veni,1,"GP [] / GAdv []"
train-723,29,avea,1,"GN [nom]|GN [ac]|GAdj [ac] / GP [] / GAdv [] / GV [part.] / GN [ac]"
train-2591,4,aborda,1,"GN [ac]"
train-1091,6,păstra,2,"GN [ac] / V [se]|GAdj [ac / nom] / GP [] / GN [nom]"
train-795,8,finaliza,1,"GN [nom]|GN [ac]"
test-225,6,lucra,1,"_|GP [ca] / GP [la / cu] / GP [la / în]"
train-7136,17,ieși,1,"GP [] / GAdv []|_|GP []|_"
train-1578,6,demonstra,1,"GN [nom] / GV [că]|GN [ac] / GV [că] / GV [unde / cum…]"
train-3373,6,pătrunde,2,"GN [nom]|GN [ac]"
train-2194,10,face,1,"GN [ac]|_"
train-7842,12,reprezenta,1,"GN [ac]"
dev-135,12,obține,1,"GN [ac]"
test-562,30,îndeplini,1,"GN [nom]|_|GN [ac]"
train-1276,6,constata,1,"_|GN [nom]|GN [ac] / GV [că] / GV [unde / cum…]"
train-22,24,prinde,8,"GN [ac]|GAdj [ac] / GV [ger.] / GP [] / GAdv [] / GV [că] / GV [unde / cum…]"
train-613,2,difuza,1,"GN [nom]|GN [ac]"
test-619,2,scrie,1,"GP []|GN [ac] / GV [că] / GV [unde / cum…] / GV [-] / GV [(ca) să]"
train-7882,9,rezulta,1,"GN [nom] / GV [că]|GP [din]"
train-689,29,ploua,1,"_"
train-2875,8,căuta,1,"GN [ac]|GP [] / GAdv []|_"
train-3275,18,ajunge,1,"GP []|GN [nom]|GP []"
train-608,9,trezi,4,"_|GN [dat] / GP [în]|GN [ac]"
train-2395,16,încerca,1,"V [să]"
train-1910,26,oferi,3,"GN [ac]|_"
train-1462,6,declara,1,"GN [nom]|GV [că] / GV [unde / cum…]"
train-197,22,ridica,2,"GN [nom]|_|_|_"
test-646,8,deplasa,3,"_|GP [] / GAdv []"
